
ivm399;Обобщенная теорема Лоренца о рядах Фурье с монотонными коэффициентами и ее обращение;;517.518;;;В. Э. Гейт, ;;;;1998
ivm39;О некоторых условиях разрешимости переопределенных систем ;;517.983;;;А. А. Шлапунов, ;;;;2005
ivm3;Исследование разрешимости осесимметричной задачи об определении положения равновесия мягкой оболочки вращения;;517.958;;;И. Б. Бадриев, О. А. Задворнов, ;;;;2005
ivm400;Регуляризация задачи фильтрационной консолидации упругой пористой среды;;517.958;;;М. И. Дроботенко, А. В. Костерин, ;;;;1998
ivm401;Дельта-функции и исследование экологических моделей Вольтерра в переменной среде;;517.929;;;В. Г. Ильичев, ;;;;1998
ivm402;Об одной теореме Лагранжа--Имшенецкого;;517.958;;;П. С. Красильников, ;;;;1998
ivm403;О базисности на компактах корневых функций дифференциальных операторов второго порядка;;.517.927.25;;;И. С. Ломов, ;;;;1998
ivm404;О двустороннем методе решения нелинейных уравнений;;517.988;;;И. Н. Майборода, Л. А. Островецкий, ;;;;1998
ivm405;Характеризация минимальных не $\frak F$-групп;;512.542;;;Л. Я. Поляков, В. Н. Семенчук, ;;;;1998
ivm406;О сильном дифференцировании интегралов функций из многомерных классов Харди;;517.518;;;А. М. Стоколос, ;;;;1998
ivm407;Формулы типа Клостермана для тернарных квадратичных форм вида $x^2_1+4x^2_2+4^{k+1}x^2_3$ ;;511.5;;;Б. Т. Ташпулатов, ;;;;1998
ivm408;Уточненные оценки погрешности метода Бубнова--Галеркина для связанной задачи ;;517.958:519.635.6;;;С. Е. Железовский, ;;;;1998
ivm409;Однолистная разрешимость одной обратной смешанной краевой задачи;;517.544;;;Р. Б. Салимов, Е. В. Насырова, П. Л. Шабалин, ;;;;1998
ivm40;Об ограниченных на прямой решениях линейных уравнений соболевского типа с относительно секториальными операторами;;517.9;;;В. Е. Федоров, М. А. Сагадеева, ;;;;2005
ivm410;О связи между комплексной сплайн-аппроксимацией и непрерывной дифференцируемостью функций на кривой;;517.518;;;М. Б. Вакарчук, ;;;;1998
ivm411;Обобщенная аппроксимационная теорема и точное представление многочленов от нескольких переменных ;;517.518:519.713;;;А. Н. Горбань, ;;;;1998
ivm412;О равномерной аппроксимации почти периодических по Степанову функций;;517.518.68;;;Л. И. Данилов, ;;;;1998
ivm413;Константа Макенхаупта и мера некомпактности оператора вложения пространств Соболева;;517.983.26;;;Н. А. Ерзакова, ;;;;1998
ivm414;Характеризация функций из анизотропных пространств комплексного порядка;;517.993;;;А. Н. Карапетянц, В. А. Ногин, ;;;;1998
ivm415;Теорема о среднем для B-полигармонического уравнения;;517.956.2;;;Н. И. Киприянова, ;;;;1998
ivm416;Рациональные интерполяционные процессы на двух отрезка;;517.518;;;А. Л. Лукашов, ;;;;1998
ivm417;Сингулярные интегральные уравнения на счетном множестве замкнутых неспрямляемых ;;517.544;;;С. Р. Миронова, ;;;;1998
ivm418;Весовые оценки преобразования Лапласа;;517.42;;;О. Г. Парфенов, ;;;;1998
ivm419;Знакочувствительные аппроксимации ограниченных функций полиномами;;517.518;;;А.-Р. К. Рамазанов, ;;;;1998
ivm41;Геометрия подмногообразий со структурой двойного расслоения в псевдоевклидовом пространстве Рашевского;;514.752;;;С. Х. Арутюнян, ;;;;2005
ivm420;О тригонометрических рядах с монотонными коэффициентами в пространствах Лоренца;;517.518;;;В. В. Симонов, ;;;;1998
ivm421;О максимальном члене производной ряда Дирихле;;517.537;;;М. Н. Шеремета, ;;;;1998
ivm422;Итеративные перестановки функций и пространства Лоренца;;517.518;;;А. А. Яценко, ;;;;1998
ivm423;О приближении функций класса $C(\varepsilon)$ средними подпоследовательностей сумм Фурье;;517.518;;;А. И. Сюсюкалов, ;;;;1998
ivm424;Многообразия с вырожденным гауссовым отображением с кратными фокусами и скрученные конусы;;514.755;;;М. А. Акивис, В. В. Гольдберг, ;;;;2003
ivm425;О кривизне $CR$-подмногообразий комплексного проективного пространства, имеющих максимальную $CR$-размерность;;514.763;;;М. Джорич, М. Окумура, ;;;;2003
ivm426;Об аффинных симметриях квазигеодезических потоков;;514.763:517.93;;;В. А. Игошин, Е. К. Китаева, Н. В. Коткова, ;;;;2003
ivm427;О геодезических отображениях пространств Эйнштейна;;514.764;;;В. А. Киосак, Й. Микеш, ;;;;2003
ivm428;Инфинитезимальные деформации симплектической структуры с особенностями;;514.763;;;М. А. Малахальцев, ;;;;2003
ivm429;Поднятие римановых метрик на тензорные расслоения;;514.762;;;А. А. Салимов, Н. Ченгиз, ;;;;2003
ivm42;Функторы Вейля и функторы, сохраняющие произведение на категории многообразий, зависящих от параметров;;514.76;;;Г. Н. Бушуева, ;;;;2005
ivm430;Бесконечно малые ARG-деформации поверхностей при условии обобщенного скольжения;;514.752;;;В. В. Сидорякина, ;;;;2003
ivm431;О голоморфном отображении почти семи-Келерова многообразия;;514.763;;;С. Е. Степанов, ;;;;2003
ivm432;Пространство проективно-метрической связности;;514.764;;;А. В. Столяров, ;;;;2003
ivm433;Многоточечные инварианты групп преобразований и определяемые ими три-ткани;;514.763;;;Г. А. Толстихина, А. М. Шелехов, ;;;;2003
ivm434;Аффинные преобразования многообразий с линейной связностью и автоморфизмы линейных алгебр;;514.763;;;А. Я. Султанов, ;;;;2003
ivm435;О строении полных многообразий над алгебрами Вейля;;514.763;;;В. В. Шурыгин (мл.), ;;;;2003
ivm436;О внутренних геометриях многообразия плоских образующих 6-мерной квадрики;;514.796;;;К. В. Андреев, ;;;;1998
ivm437;Оптимизация динамических систем в классе дискретных управлений конечной степени;;.517.977;;;Р. Габасов, Ф. М. Кириллова, Н. С. Павленок, ;;;;2003
ivm438;Оптимизация прямых методов решения одного класса интегродифференциальных уравнений;;517.968:519.642;;;Б. Г. Габдулхаев, Л. Б. Ермолаева, ;;;;2003
ivm439;Об устойчивости некоторых алгоритмов целочисленного программирования;;519.853;;;М. В. Девятерикова, А. А. Колоколов, ;;;;2003
ivm43;Интерполирование по экстремальным точкам многочленов Чебышева и его применения;;517.51:517.96:519.64;;;Б. Г. Габдулхаев, Л. Б. Ермолаева, ;;;;2005
ivm440;Спиноры в произвольных реперах. Ковариантная производная и производная Ли спиноров;;530.12;;;Р. Ф. Билялов, Б. С. Никитин, ;;;;1998
ivm441;Задачи двухуровневой оптимизации и штрафные функции;;519.677;;;В. Ф. Демьянов, Ф. Факкиней, ;;;;2003
ivm442;Релаксационные алгоритмы условной минимизации негладких строго псевдовыпуклых функций;;519.853;;;И. Я. Заботин, ;;;;2003
ivm443;Многообразие с парой коммутативных полукасательных структур;;517.929;;;В. В. Вишневский, ;;;;1998
ivm444;Метод спуска по интервальной функции для негладких задач равновесия;;517.853;;;И. В. Коннов, О. В. Пинягина, ;;;;2003
ivm445;О слоях лагранжевых слоений;;515.165;;;Р. Волак, ;;;;1998
ivm446;$P$-геодезические преобразования и их группы в касательных расслоениях, индуцированные ;;514.763;;;С. Г. Лейко, ;;;;1998
ivm447;Об одном классе подмногообразий с параллельной фундаментальной формой высшего порядка;;511.752;;;В. А. Мирзоян, ;;;;1998
ivm448;Параллельный метод проекции на выпуклую оболочку семейства множеств;;517.929;;;Е. А. Нурминский, ;;;;2003
ivm449;О вполне омбилических подмногообразиях,погруженных в слабо симметрическое риманово многообразие;;514.76;;;М. Прванович, ;;;;1998
ivm44;Погруженные гиперповерхности в пространствах с фундаментальными группами $G_2^n$ и $COG_2$;;514.76;;;П. Я. Грушко, Н. М. Кузуб, М. А. Гаер, ;;;;2005
ivm450;Теоретико-групповой смысл пространств Нейфельда;;514.763;;;Б. А. Розенфельд, ;;;;1998
ivm451;О геометрии эволюционного уравнения третьего порядка;;514.762;;;К. В. Семенов, ;;;;1998
ivm452;К вопросу о расширении стохастических ограничений в классе конечно-аддитивных вероятностей;;519.213;;;А. Г. Ченцов, ;;;;1997
ivm453;О геометрии касательного расслоения над многообразием с псевдосвязностью и антикватернионных $f$-структурах;;514.76;;;И. Г. Шандра, ;;;;1998
ivm454;$D$-условия Каратеодори и их связь с $D$-непрерывностью оператора Немыцкого;;517.988;;;И. В. Шрагин, Ю. В. Непомнящих, ;;;;1997
ivm455;О некоторых теоремах для системы Прайса;;517.98;;;Г. А. Акишев, ;;;;2002
ivm456;Деривационные уравнения грассманианов второго порядка;;514.763;;;А. Шибяк, ;;;;1998
ivm457;Две теоремы о косимплектических гиперповерхностях 6-мерных эрмитовых подмногообразий алгебры Кэли;;513.82;;;М. Б. Банару, ;;;;2002
ivm458;К геометрии центральной проекции $n$-поверхности в евклидовом пространстве $E^{n+m}$;;514.75;;;М. А. Чешкова, ;;;;1998
ivm45;Изопериметрические задачи для функционалов поворота первого и второго порядков в (псевдо)римановых многообразиях;;514.763;;;С. Г. Лейко, ;;;;2005
ivm460;Аналитическая классификация типичных вырожденных элементарных особых точек ростков голоморфных векторных полей на комплексной плоскости;;517.9;;;С. М. Воронин, Ю. И. Мещерякова, ;;;;2002
ivm461;Об условиях положительной определенности операторов в гильбертовом пространстве;;517.929517.534;;;С. А. Гусаренко, ;;;;2002
ivm462;Оценки скорости сходимости проекционно-разностного метода для гиперболических уравнений;;517.988.8;;;С. Е. Железовский, ;;;;2002
ivm463;О существовании семейств $R^m_{2n-1}$, допускающих проективное изгибание второго порядка;;514.755;;;Т. Б. Жогова, ;;;;2002
ivm464;Оценки смешанных норм сумм двойных тригонометрических рядов с кратно монотонными коэффициентами;;515.5;;;Т. М. Вуколова, М. И. Дьяченко, ;;;;1997
ivm465;Об асимптотической близости решений задачи Коши для дифференциальных уравнений первого порядка в банаховом пространстве;;517.983;;;А. В. Глушак, ;;;;1997
ivm466;Обобщение теоремы Дресслера;;511.33;;;Ю. Ю. Горюнов, ;;;;1997
ivm467;Теоремы вложения и внешние поперечные меры;;517.5;;;В. С. Климов, ;;;;1997
ivm469;О глобальной устойчивости неавтономных систем. I;;517.925.51;;;А. А. Косов, ;;;;1997
ivm46;О три-ткани Бола, образованной слоениями разных размерностей;;514.752:512.544;;;Г. А. Толстихина, А. М. Шелехов, ;;;;2005
ivm470;Об оценках сильных максимальных функций;;517.518;;;А. К. Лернер, ;;;;1997
ivm471;Сходимость явных разностных схем для одного вариационного неравенства теории нелинейной нестационарной фильтрации;;519.63;;;М. Е. Майорова, М. Ф. Павлова, ;;;;1997
ivm472;Об уравнениях с возмущенными аккретивными отображениями;;517.98;;;И. П. Рязанцева, ;;;;1997
ivm473;Асимптотические свойства решений обыкновенных дифференциальных уравнений с большим параметром;;517.928;;;А. А. Воронин, ;;;;1998
ivm474;Инфинитезимальные конформные преобразования в касательных расслоениях финслеровых многообразий;;514.76;;;А. Ю. Даньшин, ;;;;1998
ivm475;Изолированные сверху $d$-р.п.\ степени. II;;510.5;;;А. А. Ефремов, ;;;;1998
ivm476;О спектре одного класса операторов Шредингера с конечным числом обобщенных функций;;517.43;;;Р. И. Кадиев (мл.), ;;;;1998
ivm477;Вложения упорядоченных множеств в упорядоченные линейные пространства;;517.98;;;В. В. Розен, ;;;;1998
ivm478;Об интегрируемости волнового уравнения с переменными коэффициентами;;517.956.3;;;А. Ю. Сеницкий, ;;;;1998
ivm479;О выпуклых множествах в обобщенном хордовом пространстве;;515.124.4;;;Е. Н. Сосов, ;;;;1998
ivm47;О гиперполосах кривизны с параллельной главной третьей фундаментальной формой в евклидовом пространстве;;514.752;;;А. В. Чакмазян, ;;;;2005
ivm480;О разрешимости одной геометрически нелинейной задачи теории пологих оболочек;;539.3;;;И. Г. Терегулов, С. Н. Тимергалиев, ;;;;1998
ivm481;Проекционные методы решения исключительного случая уравнений типа свертки;;519.642.7;;;Н. Я. Тихоненко, Е. П. Цымбалюк, ;;;;1998
ivm482;О гиперполосах, находящихся в соответствии Петерсона в аффинном пространстве;;514.754;;;А. В. Чакмазян, ;;;;1998
ivm483;О критических теориях групп и моноидов целочисленных матриц;; ;;;Ю. М. Важенин, Ю. В. Нагребецкая, ;;;;1998
ivm484;О теоремах единственности для внешней обратной краевой задачи в подклассах однолистных функций;;517.544;;;Л. А. Аксентьев, А. В. Казанцев, Н. И. Попов, ;;;;1998
ivm485;Нестабильные и кратные элементы спектра в системе сингулярно возмущенных дифференциальных уравнений;;517.926;;;В. Н. Бобочко, ;;;;1998
ivm486;Множество значений начальных коэффициентов ограниченных однолистных функций;;517.546;;;В. Г. Гордиенко, ;;;;1998
ivm487;Об одной интерпретации тензора кручения связности;;514.762;;;А. А. Григорьянц, ;;;;1998
ivm488;Движения на касательных расслоениях, сохраняющие ортогональную и касательную структуры;;514.762;;;Р. Х. Ибрагимова, ;;;;1998
ivm489;Вариационный метод и оптимальное управление в решении задачи Мокану;;517.546;;;Г. Н. Камышова, ;;;;1998
ivm48;Криволинейные три-ткани, допускающие однопараметрическое семейство автоморфизмов;;514.763;;;А. М. Шелехов, ;;;;2005
ivm490;Одно достаточное условие нильпотентности коммутанта алгебры Ли;;512.5;;;С. П. Мищенко, ;;;;1998
ivm491;Выпуклые множества в некоммутативных $L_1$-пространствах, замкнутые в топологии локальной сходимости по мере;;517.982;;;Г. Ш. Скворцова, О. Е. Тихонов, ;;;;1998
ivm492;Проблема полноты в классе многочленов разрешима;;519.716;;;В. Д. Соловьев, ;;;;1998
ivm493;Геометрия грассманова расслоения. II;;514.76;;;Н. К. Фарафонова, ;;;;1998
ivm494;Уравнение Онзагера как уравнение Ляпунова--Шмидта;;517.958;;;Л. Д. Эскин, ;;;;1998
ivm495;Подмногообразия с полупараллельными фундаментальными формами высшего порядка как огибающие;;514.752;;;В. А. Мирзоян, ;;;;1998
ivm496;Оптимальные алгоритмы восстановления функций и вычисления интегралов на одном классе бесконечно дифференцируемых функций;;517.518.8;;;И. В. Бойков, ;;;;1998
ivm497;Построение параметризованных решений линейных операторных уравнений на основе модифицированного ;;518:517.948;;;Ю. Г. Булычев, ;;;;1998
ivm498;Формулы обращения некоторых двумерных интегральных уравнений Вольтерра первого рода;;517.968;;;В. Ф. Волкодавов, И. Н. Родионова, ;;;;1998
ivm499;О приводимости нелинейных дифференциальных уравнений;;517.988;;;Е. В. Воскресенский, ;;;;1998
ivm49;Препятствия к радиантности для гладких многообразий над алгебрами Вейля;;514.76;;;В. В. Шурыгин (мл.), ;;;;2005
ivm4;Математическое моделирование теплопереноса в движущейся среде с учетом релаксации потока тепла и объемных источников энергии;;517.9;;;П. П. Волосевич, Е. И. Леванов, Е. В. Северина, ;;;;2005
ivm500;О функциях, являющихся вторым модулем непрерывности;;517.5;;;В. Э. Гейт, ;;;;1998
ivm501;О равенстве нулю группы гомоморфизмов абелевых групп;;512.541;;;С. Я. Гриншпон, ;;;;1998
ivm502;Аналитические решения задач о колебаниях упругих пластин и оболочек с подкреплениями типа накладок;;539.3;;;Ю. П. Жигалко, М. М. Торопова, ;;;;1998
ivm503;Явный метод второго порядка точности для решения жестких систем обыкновенных дифференциальных уравнений;;517.958;;;В. И. Лебедев, А. А. Медовиков, ;;;;1998
ivm504;О минимальных подмногообразиях постоянной кривизны в евклидовом пространстве;;514.752;;;Л. А. Масальцев, ;;;;1998
ivm505;О классе три-тканей типа $W(4,4,2)$ с постоянными компонентами основного тензора;;514.76;;;Нгуен Зоан Туан, ;;;;1998
ivm506;К вопросу разрешимости физически нелинейной задачи теории пологих оболочек при конечных перемещениях;;539.3;;;И. Г. Терегулов, С. Н. Тимергалиев, ;;;;1998
ivm507;Отображения с симметрией вращения;;517.546;;;И. А. Александров, Г. Д. Садритдинова, ;;;;1998
ivm508;Оценки условной устойчивости двухконтурной краевой задачи в круге;;517.956;;;М. К. Бугир, ;;;;1998
ivm509;О голоморфно полных комплексных пространствах;;515.17;;;В. Д. Головин, ;;;;1998
ivm50;Многолистные функции из расширенных классов Нехари в секторах, содержащих полуплоскость;;517.546;;;Л. А. Аксентьев, Е. А. Ионова, Д. Е. Ромадин, ;;;;2005
ivm510;Канонические структуры классического типа на регулярных $\Phi$-пространствах и инвариантные аффинные связности;;.514.765;;;О. В. Дашкевич, ;;;;1998
ivm511;Решение систем матричных алгебраических линейных уравнений;;512.926;;;В. П. Деревенский, ;;;;1998
ivm512;О существовании и единственности решения и о скорости сходимости метода Бубнова--Галёркина ;;517.988.8;;;С. Е. Железовский, ;;;;1998
ivm513;Приведение к каноническому виду пары эрмитовых форм;;514.163;;;Д. А. Калинин, ;;;;1998
ivm514;Интегрирование по плоской фрактальной кривой, задача о скачке и обобщенные меры;;517.518;;;Б. А. Кац, ;;;;1998
ivm515;О сходимости конечномерных аппроксимаций регуляризованных решений в теории нелинейных задач;;517.988;;;В. П. Танана, ;;;;1998
ivm516;Интегрируемые динамические системы, связанные с разностными операторами высших порядков;;517.938;;;В. А. Юрко, ;;;;1998
ivm517;Единственность положительного решения одной нелинейной двухточечной краевой задачи и численный метод его нахождения;;.517.911;;;Э. И. Абдурагимов, ;;;;1998
ivm518;Исследование сходимости итерационных методов решения нелинейных задач теории фильтрации;;519.6;;;И. Б. Бадриев, А. Д. Ляшко, О. В. Панкратова, ;;;;1998
ivm519;Редукция вырожденных систем интегральных уравнений типа Вольтерра к системам 2-го рода;;517.518;;;М. В. Булатов, ;;;;1998
ivm51;Дифференциальные системы 4-го порядка с 4-мерной разрешимой группой симметрий, не содержащей абелевой подгруппы $G_3$;;514.763;;;А. В. Аминова, Н. А.-М. Аминов, ;;;;2005
ivm520;Смешанный метод конечных элементов в задаче на собственные значения нелинейной устойчивости пологих оболочек;;519.6:539.3;;;В. В. Вербицкий, ;;;;1998
ivm521;$H$-проективно-эквивалентные римановы связности;;514.763.4;;;Д. А. Калинин, ;;;;1998
ivm522;Об одной экстремальной задаче теории крыла;;.517.54;;;И. Р. Каюмов, ;;;;1998
ivm523;Восстановление управлений и параметров динамических систем при неполной информации;;517.9;;;А. И. Короткий, ;;;;1998
ivm524;Решение сингулярных уравнений, преобразованных к наилучшему аргументу;;519.622:519.615;;;Е. Б. Кузнецов, В. И. Шалашилин, ;;;;1998
ivm525;Представление полугруппы эндоморфизмов конечной группы на пространстве ее классовых функций;;512.542512.531.2;;;Ю. Б. Мельников, ;;;;1998
ivm526;Метод верхних и нижних решений для уравнений эллиптического типа с разрывными нелинейностями;;517.95;;;В. Н. Павленко, О. В. Ульянова, ;;;;1998
ivm527;Об одной теореме Островского;;512.64;;;А. И. Перов, ;;;;1998
ivm528;О модификации проекционной схемы решения некорректных задач;;517.968;;;С. Г. Солодкий, ;;;;1998
ivm529;Критерий изоморфности некоммутативных алгебр Аренса;;517.98;;;Р. З. Абдуллаев, ;;;;1998
ivm52;Модифицированный $\mathbf P$-ичный интеграл и модифицированная $\mathbf P$-ичная производная для функций, определенных на полуоси;;517.518;;;С. С. Волосивец, ;;;;2005
ivm530;Полугруппы, все нециклические подполугруппы которых являются идеалами;;512.533.5;;;В. В. Бутаков, Л. М. Мартынов, ;;;;1998
ivm531;Стабилизация линейной дискретной системы управления с интервальными коэффициентами;;.517.977;;;Л. Т. Ащепков, Ю. Б. Стегостенко, ;;;;1998
ivm532;Некоторые виды устойчивости комбинаторной задачи лексикографической оптимизации;;519.10;;;Р. А. Бердышева, В. А. Емеличев, ;;;;1998
ivm533;О квадратичных и полноквадратичных задачах выпуклого программирования;;519.853;;;И. И. Ерёмин, ;;;;1998
ivm534;Об одном подходе к построению алгоритмов безусловной минимизации псевдовыпуклых функций;;519.853;;;И. Я. Заботин, ;;;;1998
ivm535;Алгоритмы с комбинированием, параметризацией и двусторонним приближением в методе центров;;519.853;;;Я. И. Заботин, И. Н. Даньшин, ;;;;1998
ivm536;Метод внешних центров с использованием приведенного градиента для задачи нелинейного программирования;;519.853;;;В. С. Ижуткин, А. В. Блинов, ;;;;1998
ivm537;Неточный комбинированный релаксационный метод для многозначных включений;;519.6:519.85;;;И. В. Коннов, ;;;;1998
ivm538;Линейная свертка критериев в бикритериальной оптимизации;;519.6;;;М. К. Кравцов, О. А. Янушкевич, ;;;;1998
ivm539;Об одноэтапном методе решения лексикографических вариационных неравенств;;517.972.2:519.853;;;Л. Д. Попов, ;;;;1998
ivm53;Параметрическая задача субоптимального управления системой Гурса--Дарбу с поточечным фазовым ограничением;;.517.977;;;В. С. Гаврилов, М. И. Сумин, ;;;;2005
ivm540;Регуляризация принципа максимума и методов улучшения в квадратичных задачах оптимального управления;;517.97;;;В. А. Срочко, С. Н. Душутина, Е. И. Пудалова, ;;;;1998
ivm541;Метод игольчатой линеаризации в задачах оптимального управления с функциональными ограничениями;;.517.977;;;Е. В. Аксенюшкина, ;;;;1998
ivm544;Об оценке одного функционала в классе звездообразных функций;;517.546;;;Л. Л. Громова, Н. В. Киреева, ;;;;1999
ivm545;Аналитическое решение системы дифференциальных уравнений, описывающих осесимметричную деформацию ортотропного пологого сферического сегмента;;517.958:539.3;;;Н. Г. Гурьянов, ;;;;1999
ivm546;Исследование численного метода решения спектральной задачи теории диэлектрических волноводов;;533.539;;;Е. М. Карчевский, ;;;;1999
ivm547;Адаптивная аппроксимация функций;;629.78;;;Ю. В. Кожевников, ;;;;1999
ivm548;Новый подход к теории линейных задач для систем дифференциальных уравнений в частных производных. I;;517.9;;;В. С. Мокейчев, А. В. Мокейчев, ;;;;1999
ivm549;$n$-элементарная вложимость и $n$-условные термы;;519.48;;;А. Г. Пинус, ;;;;1999
ivm54;Асимптотические решения системы дифференциальных уравнений с аналитической нелинейностью;;517.928;;;Г. В. Завизион, ;;;;2005
ivm550;Расширенно рекуррентные многообразия;; ;;;М. Прванович, ;;;;1999
ivm551;Матричное нелинейное уравнение Шредингера и соответствующая иерархия уравнений;;517.957;;;Л. А. Сахнович, ;;;;1999
ivm552;Исследование сходимости разностной схемы для трехмерных уравнений динамики вязкой жидкости;;519.63;;;Е. М. Федотов, ;;;;1999
ivm553;О классификации структур почти произведения на многообразии с линейной связностью;;514.763.35;;;С. Е. Степанов, ;;;;1999
ivm554;О формуле Карлемана для матричного шара;;517.55;;;С. Косбергенов, ;;;;1999
ivm555;Теоремы вложения для анизотропных классов дифференцируемых функций;;517.518.235;;;Е. С. Панасенко, ;;;;1999
ivm556;О сингулярных краевых задачах для линейного функционально-дифференциального уравнения второго порядка;;517.929;;;Н. В. Азбелев, М. Ж. Алвеш, Е. И. Бравый, ;;;;1999
ivm557;О разрешимости двухточечной краевой задачи для сингулярного нелинейного функционально-дифференциального уравнения;;517.929;;;М. Ж. Алвеш, ;;;;1999
ivm558;Об одном классе дифференциально-разностных уравнений нейтрального типа;;517.929;;;В. В. Власов, ;;;;1999
ivm559;О вариационных задачах с линейными ограничениями;;517.929517.534;;;С. А. Гусаренко, ;;;;1999
ivm55;О сходимости полуявного метода с расщеплением для решения вариационных неравенств второго рода;;519.688;;;О. А. Задворнов, ;;;;2005
ivm560;Достижимость, согласованность и метод поворотов В.\,М. Миллионщикова;;517.934;;;В. А. Зайцев, Е. Л. Тонков, ;;;;1999
ivm561;Об одном свойстве мультипликаторов линейных периодических систем;;517.93;;;Г. Г. Исламов, ;;;;1999
ivm562;О глобальной управляемости центральных показателей линейных систем;;.517.977;;;Е. К. Макаров, С. Н. Попова, ;;;;1999
ivm563;К вопросу о локальной управляемости в критическом случае;;517.934;;;Ю. В. Мастерков, ;;;;1999
ivm564;О положительности функции Грина линейных краевых задач для уравнений четвертого порядка на графе;;517.927;;;Ю. В. Покорный, Р. Мустафокулов, ;;;;1999
ivm565;Возмущение однозначного оператора многозначным отображением типа Гаммерштейна с невыпуклыми образами;;517.9;;;А. И. Булгаков, Л. И. Ткач, ;;;;1999
ivm566;Задача о колебании конечной струны с нелинейным возмущением;;517.946;;;А. И. Вагабов, ;;;;1999
ivm567;Задача типа Дарбу в трехгранном угле для уравнения третьего порядка гиперболического типа;;517.956.32;;;О. М. Джохадзе, ;;;;1999
ivm568;О полиэдральной разрешимости системы линейных дифференциальных уравнений;;517.929;;;Г. Г. Исламов, ;;;;1999
ivm569;Итерационный метод анализа нелинейных сингулярно возмущенных начальных и краевых задач;;.517.977;;;Ю. А. Коняев, ;;;;1999
ivm56;Касательное пространство по Буземану;;515.124;;;Е. Н. Сосов, ;;;;2005
ivm570;О частных суммах кратных рядов Фурье по многочленам Якоби;;517.518;;;А. Д. Нахман, ;;;;1999
ivm571;Исследование устойчивости решений дифференциальных уравнений, допускающих транзитивную группу симметрии;;517.91;;;И. В. Широков, ;;;;1999
ivm572;Каноническое описание и обращение операторов в дискретном пространстве. II;;514.763;;;М. Ш. Якупов, ;;;;1999
ivm573;К теореме регулярности для линейно-инвариантных семейств функций в поликруге;;.517.54;;;Я. Годуля, В. В. Старков, ;;;;1999
ivm574;О двухточечной задаче для уравнения второго порядка в частных производных с постоянными коэффициентами;;517.95;;;А. Б. Михайлов, ;;;;1999
ivm575;Относительная $\sigma$-ограниченность линейных операторов;;517.9;;;Г. А. Свиридюк, Т. Г. Сукачева, Л. Л. Дудко, ;;;;1997
ivm576;Построение интегрального представления решения уравнений равновесия различных вариантов теории оболочек сложной геометрии;;517.958;;;И. Н. Сидоров, ;;;;1997
ivm577;О пространстве существенных инфинитезимальных деформаций;;514.763;;;А. В. Бояршинова, ;;;;1997
ivm578;Существование решений дифференциальных включений с частными производными дробных порядков;;517.95;;;А. Н. Витюк, ;;;;1997
ivm579;Сходимость взвешенных сумм случайных элементов в банаховых пространствах типа $p$;;519.216;;;А. И. Володин, ;;;;1997
ivm57;Вещественный аналог преобразования Брайанта и рациональные интегральные кривые заданного распределения в $\mathbb{P}^3$;;514.144;;;Ю. Л. Гилуч, ;;;;2005
ivm580;Асимптотическое поведение случайных полей на последовательности расширяющихся множеств;;519.216;;;С. А. Егишянц, Е. И. Островский, ;;;;1997
ivm581;О глобальной ycтойчивоcти неавтономныx cиcтем. II;;517.925.51;;;А. А. Косов, ;;;;1997
ivm582;Теорема о носителе для комплексного преобразования Радона;;517.552;;;А. Б. Секерин, ;;;;1997
ivm583;О геодезических отображениях специальных метрических пространств;;515.124.4;;;Е. Н. Сосов, ;;;;1997
ivm584;О Морита-контекстах, возникающих при изоморфизме некоторых подколец колец эндоморфизмов;;512.553.6;;;С. Н. Тронин, ;;;;1997
ivm585;Каноническое описание и обращение операторов в дискретном пространстве. I;;514.763;;;М. Ш. Якупов, ;;;;1997
ivm586;К обратной задаче для интегралов Кристоффеля--Шварца;;517.546;;;Л. А. Аксентьев, Г. Г. Бильченко, ;;;;1997
ivm587;Свойства классов бордизмов оснащенных подмногообразий фредгольмовой структуры;;517.988;;;Н. М. Ратинер, ;;;;1997
ivm588;Бесконечно малые изгибания торообразной поверхности вращения с многоугольным меридианом;;517.73;;;Л. С. Велимирович, ;;;;1997
ivm589;Инфинитезимальные проективные преобразования в касательном расслоении общего пространства путей;;514.76;;;А. Ю. Даньшин, ;;;;1997
ivm58;Решение одного класса интегродифференциальных уравнений методом механических квадратур;;517.968:519.6;;;Ю. Р. Агачев, А. И. Леонов, ;;;;2005
ivm590;Радиальные преобразования множеств и неравенства для трансфинитного диаметра;;517.544517.956;;;Е. Г. Ахмедзянова, В. Н. Дубинин, ;;;;1999
ivm591;Теорема Клиффорда для квазирациональных функций;;.517.554;;;И. А. Викчантаев, ;;;;1999
ivm592;Краевая задача для системы сингулярно возмущенных дифференциальных уравнений с недиагонализируемым предельным оператором;;517.925;;;В. Н. Бобочко, ;;;;1999
ivm593;Об $(1+\varepsilon_n)$-ограниченных $M$-базисах;;..517.982.22;;;Р. В. Вершинин, ;;;;1999
ivm594;Экстремальные свойства решений одного уравнения гиперболического типа третьего ;;517.956;;;В. Ф. Волкодавов, В. Н. Захаров, ;;;;1999
ivm595;Полиномиальные ужи по подсистемам алгебраических степеней;;517.518;;;Н. Ш. Загиров, ;;;;1999
ivm596;Об элементарных теориях генерических мультиалгебр;;512.573;;;А. Г. Пинус, ;;;;1999
ivm597;К вопросу об осцилляционности спектра многоточечной краевой задачи;;517.927;;;А. Л. Тептин, ;;;;1999
